9.0801,3.4929,0.033813,0.75205,0.016888,0.7916,9.0808
9.9116,4.4324,0.035893,0.72632,0.02509,0.74984,19.191
8.6077,3.3122,0.030541,0.73216,0.0082027,0.80527,7.6933
7.6968,2.8731,0.027495,0.76842,0.0074789,0.83169,7.8202
7.881,3.5985,0.027867,0.75439,0.0077201,0.82165,7.9857
8.3795,3.2826,0.029628,0.7462,0.012545,0.80089,8.1805
8.1243,3.3207,0.029538,0.76842,0.010133,0.8233,8.1813
9.2161,3.9899,0.033571,0.75322,0.026538,0.76456,8.276
8.8446,3.3677,0.031491,0.74386,0.0086852,0.81154,8.4843
10.83,4.9291,0.041475,0.72281,0.031846,0.72857,8.4822
