7.357,4.9497,0.093581,0.66889,0.38,0.26354,0.067873
6.521,3.6669,0.072432,0.35444,0.1,0.25357,0.034068
5.2848,3.0047,0.060633,0.32333,0.12857,0.19725,0.03877
5.3929,2.8545,0.064154,0.37222,0.16,0.20552,0.034322
5.4955,2.5239,0.064772,0.40444,0.12286,0.26981,0.035273
5.3685,2.4406,0.066755,0.50778,0.29429,0.19276,0.033657
5.2008,2.3592,0.061373,0.48111,0.13429,0.32018,0.034517
5.7753,3.5644,0.064244,0.34667,0.094286,0.2535,0.033005
6.5329,3.7231,0.072642,0.24556,0.045714,0.22891,0.035695
6.3349,3.0978,0.070195,0.37444,0.082857,0.28771,0.035126
