8.8562,3.3671,0.047818,0.48524,0.32483,0.16216,1.1775
8.7944,4.0001,0.039534,0.31095,0.1,0.26616,2.6631
8.2966,3.4856,0.036211,0.28095,0.081034,0.26583,2.9762
7.95,3.4698,0.035551,0.31381,0.086552,0.2907,2.4662
8.3556,3.7292,0.037712,0.30619,0.088621,0.27951,2.8347
8.243,3.103,0.045531,0.5081,0.32,0.18958,2.82
8.5726,3.8126,0.038477,0.31381,0.11414,0.24731,0.78796
8.7587,3.9447,0.039481,0.29381,0.13103,0.20107,0.80005
8.4244,3.9279,0.037522,0.29857,0.10655,0.24296,0.80253
9.0301,4.1228,0.040171,0.28238,0.12241,0.20142,0.83982
