10.075,4.1372,0.049484,0.8807,0.27696,0.46827,0.15068
10.866,5.0187,0.055661,0.86667,0.32521,0.41335,0.044509
9.5923,4.0751,0.039416,0.8269,0.11677,0.62766,0.044981
8.3729,3.8721,0.036473,0.85614,0.14524,0.60518,0.044459
8.3182,3.8775,0.040808,0.9076,0.28758,0.47784,0.043913
9.081,4.2496,0.039715,0.8269,0.17394,0.54426,0.047191
9.4253,4.5082,0.041046,0.85029,0.16671,0.571,0.051054
10.636,5.0726,0.045465,0.8152,0.1585,0.55641,0.051522
9.7004,4.1569,0.049891,0.87836,0.31387,0.43207,0.047723
11.458,5.7563,0.049492,0.78246,0.13607,0.56462,0.049525
