5.615,2.874,0.019,1.000,0.146,0.590,1.000,0.972
4.180,2.324,0.011,1.000,0.000,1.000,1.000,7.363
4.134,2.375,0.011,1.000,0.000,1.000,1.000,7.097
4.186,2.373,0.011,1.000,0.006,0.975,1.000,5.022
4.161,2.374,0.011,1.000,0.000,1.000,1.000,1.913
4.203,2.319,0.011,1.000,0.001,0.996,1.000,8.522
6.036,3.112,0.021,1.000,0.152,0.593,1.000,0.050
4.161,2.385,0.011,1.000,0.000,1.000,0.800,0.050
4.771,2.783,0.015,1.000,0.103,0.695,0.400,0.096
