5.6139,3.9026,0.063087,0.98519,0.27337,0.66628,1089
2.8401,1.62,0.024855,0.95062,0.024852,0.92517,770.08
3.1451,1.6983,0.031424,0.99012,0.14438,0.80237,1432.6
4.4214,2.4108,0.048347,0.99259,0.2568,0.68873,2505.2
4.3047,2.4642,0.039372,0.87901,0.049704,0.83313,1619
3.4237,2.147,0.029473,0.94074,0.054438,0.87463,2456.9
5.852,3.801,0.069538,0.97037,0.37278,0.56434,6530.4
3.6541,1.9769,0.03229,0.91852,0.068639,0.83728,4708
4.9368,2.4108,0.045895,0.85185,0.022485,0.85435,3907.1
3.0308,1.4916,0.028482,0.95802,0.046154,0.89986,5809.2
