9.5675,3.8163,0.035437,0.67135,0,0.79292,7183.4
4.0539,1.5576,0.014076,0.9614,0.044632,0.86068,13154
3.78,1.565,0.013155,0.95673,0.044632,0.85756,12085
3.3159,1.2578,0.010703,0.95906,0.029192,0.8957,11756
3.5808,1.2707,0.012006,0.95322,0.014717,0.92954,9242.1
3.22,1.3402,0.011267,0.98363,0.043908,0.87706,14233
4.4676,1.6368,0.014439,0.92281,0.018577,0.89966,11353
4.0731,1.7862,0.01388,0.96257,0.032569,0.88971,12299
4.106,1.9,0.013792,0.9345,0.026055,0.88761,10761
4.476,2.6736,0.01693,0.99181,0.095296,0.78099,14401
