6.8887,4.4888,0.081496,0.93827,0.36923,0.53571,1.6361
6.8966,4.0968,0.065659,0.79259,0.015385,0.822,1.295
5.2009,2.8842,0.051344,0.81728,0,0.86688,1.3358
5.1316,2.5453,0.050855,0.81975,0.035503,0.80919,1.688
4.741,1.9971,0.048411,0.86914,0.057988,0.81326,1.2759
4.9719,2.7273,0.056285,0.92346,0.27101,0.61107,1.2731
4.5527,2.6036,0.047382,0.95309,0.17633,0.7347,1.2344
5.9346,3.7362,0.05872,0.82469,0.028402,0.82433,1.2724
5.4454,2.562,0.052833,0.81728,0.010651,0.84834,1.6873
7.1886,4.507,0.070829,0.80988,0.020118,0.82683,1.2737
