7.3979,4.3477,0.016302,0.94889,0,0.97166,0.16373
8.8423,7.4589,0.018522,0.90222,0,0.94529,0.1274
7.1549,4.7163,0.016023,0.95556,0.00087912,0.97041,0.12496
6.0929,3.3266,0.014429,0.99111,0,0.99511,0.1168
7.1567,4.469,0.016199,0.96222,0.00043956,0.97662,0.12621
5.8257,3.7076,0.014132,0.99333,0.0032967,0.97839,0.11664
5.9772,3.2477,0.015541,1,0.0015385,0.99155,0.1219
6.1303,4.6697,0.012891,0.96222,0,0.9791,0.12398
6.9971,4.7061,0.015919,0.96,0.00021978,0.97662,0.1418
7.8066,6.4388,0.015182,0.92222,0,0.95665,0.11536
