9.422,3.94,0.047927,0.89357,0.31532,0.44199,1.2738
10.057,4.7279,0.05205,0.8807,0.33631,0.41409,2.7208
8.3738,3.4016,0.040949,0.88187,0.27961,0.46655,0.94122
7.6782,3.4798,0.039221,0.9076,0.276,0.48895,0.92825
9.0757,4.3667,0.03662,0.83509,0.084439,0.69053,0.93608
8.5334,3.8533,0.045224,0.88772,0.33631,0.41928,0.97538
9.5163,4.544,0.039343,0.82924,0.1146,0.63293,0.90823
10.34,4.9045,0.043395,0.80234,0.13124,0.58669,0.93477
9.6139,4.3694,0.039235,0.80585,0.10567,0.63091,1.0039
11.015,5.4879,0.046704,0.7731,0.10688,0.60474,0.99971
