6.519,3.1145,0.065905,0.75309,0.0094675,0.80328,2.6115
6.3221,3.8118,0.059392,0.7679,0.0047337,0.82265,2.2257
5.1477,2.8973,0.049971,0.73086,0,0.80459,2.189
5.2186,2.6615,0.051743,0.74321,0.0071006,0.80034,2.2351
6.1187,2.9294,0.060144,0.64691,0,0.74383,2.239
5.0207,2.8717,0.050812,0.81235,0.047337,0.78491,2.217
4.5382,2.3889,0.043571,0.85926,0.0094675,0.8812,2.4632
5.5872,3.3094,0.056601,0.79753,0.026036,0.80771,2.4421
5.0853,2.6805,0.048756,0.77037,0.0071006,0.82019,2.3276
6.9733,4.9428,0.066967,0.79506,0.0059172,0.84031,2.4454
