8.7456,3.1599,0.035873,0.18667,0.021724,0.28305,7.3147
8.7454,3.5974,0.035558,0.17762,0.013793,0.29373,25.224
8.0005,2.9352,0.032561,0.16905,0.0041379,0.3121,24.002
7.8363,2.9865,0.031989,0.1919,0.01931,0.29502,24.416
7.9734,3.3692,0.032893,0.17857,0.01931,0.28007,25.785
8.0548,2.9426,0.033425,0.18286,0.034483,0.24767,15.158
8.1763,3.2351,0.033583,0.19,0.016552,0.30004,6.7565
8.2787,3.535,0.034283,0.18571,0.025862,0.27165,7.0336
8.4134,3.6068,0.034676,0.17952,0.024483,0.26793,7.1368
9.0095,3.594,0.037261,0.16143,0.027241,0.23928,7.16
