6.3629,2.7046,0.034182,0.94971,0.37298,0.43499,1.042
7.0641,3.8484,0.029368,0.88772,0.14475,0.62877,1.02
8.3625,4.4514,0.036306,0.83743,0.15344,0.5798,0.92658
6.5787,3.3559,0.036367,0.93801,0.4029,0.40298,0.94693
6.5921,3.4125,0.028515,0.91345,0.17394,0.60735,0.90169
5.845,2.5568,0.02612,0.9193,0.16912,0.6179,0.92813
7.8029,3.7128,0.031836,0.87368,0.13824,0.62818,0.88486
6.8163,2.9101,0.038962,0.95088,0.43378,0.38977,0.88552
6.9145,3.3784,0.029473,0.87018,0.13993,0.62314,0.88978
6.8512,3.0382,0.029968,0.89591,0.15875,0.61497,0.97569
