6.2647,3.684,0.028761,0.9345,0.26466,0.51981,0.084166
6.7975,3.0915,0.027962,0.87602,0.13727,0.63131,0.086352
7.0156,3.6866,0.027519,0.80702,0.10712,0.62928,0.084185
6.0307,2.4509,0.025399,0.88304,0.15271,0.61404,0.08324
6.4563,2.9672,0.027197,0.90058,0.15537,0.62301,0.080509
5.7891,2.7016,0.025384,0.92047,0.1614,0.62907,0.082459
7.0454,2.9091,0.027567,0.86199,0.10953,0.66507,0.084951
5.9611,2.6409,0.025886,0.90175,0.1725,0.60078,0.082183
5.8425,2.494,0.023411,0.86316,0.11653,0.65434,0.084918
6.3018,2.6504,0.026582,0.88772,0.13945,0.63653,0.083282
