1.307,0.599,0.006,1.000,0.018,0.905,138.001
1.147,0.537,0.005,1.000,0.009,0.948,81.607
4.199,2.123,0.030,1.000,0.154,0.584,0.363
3.038,1.669,0.016,1.000,0.000,1.000,1.771
2.949,1.589,0.015,1.000,0.000,0.999,1.460
3.199,1.735,0.017,1.000,0.018,0.905,1.588
3.097,1.676,0.016,1.000,0.003,0.985,0.533
3.220,1.745,0.017,1.000,0.002,0.989,1.916
4.511,2.319,0.032,1.000,0.155,0.569,0.024
3.608,2.138,0.018,0.980,0.006,0.953,0.023
4.038,2.277,0.027,1.000,0.139,0.594,0.040
