5.4729,3.002,0.019077,0.87251,0.015682,0.87514,12.24
6.0022,2.9024,0.021757,0.84444,0.0060314,0.88551,12.007
6.3069,3.3651,0.023606,0.8,0.014475,0.83103,11.899
5.916,2.3693,0.020612,0.79181,0.0053076,0.85393,11.77
6.047,2.6512,0.020924,0.81637,0.0026538,0.87825,11.404
5.256,1.8013,0.018275,0.81871,0.0057901,0.86977,11.443
6.9595,3.0415,0.024619,0.77076,0,0.85788,11.576
5.5291,2.1173,0.020967,0.87836,0.037153,0.82262,11.377
5.2285,2.3385,0.018752,0.83743,0.0084439,0.87363,11.494
5.7,2.3064,0.021215,0.8538,0.024608,0.83825,11.266
