9.2975,3.4432,0.042623,0.33333,0.14552,0.2222,0.37178
9.5572,3.8239,0.044633,0.36619,0.1569,0.24025,0.25949
9.3407,3.8931,0.038415,0.23048,0.032069,0.30649,0.24564
7.8416,2.9654,0.036522,0.37714,0.14897,0.26192,0.27965
8.3811,3.3486,0.03898,0.33762,0.14069,0.23335,0.24569
8.471,3.0926,0.040069,0.36,0.16448,0.22388,0.08054
8.4604,3.2909,0.040056,0.36333,0.16483,0.22681,0.088863
8.9213,3.6678,0.040882,0.33429,0.14931,0.21795,0.07916
9.3721,4.2787,0.039129,0.22762,0.06069,0.24435,0.084911
10.267,4.4249,0.042333,0.22619,0.051724,0.26037,0.082587
