9.363,4.308,0.043,0.850,0.209,0.538,1.000,1.087
8.857,3.660,0.032,0.747,0.016,0.793,1.000,8.808
9.345,3.812,0.034,0.713,0.016,0.773,1.000,8.115
8.425,3.511,0.031,0.829,0.049,0.762,1.000,5.528
8.532,3.573,0.031,0.765,0.067,0.688,1.000,2.121
8.680,3.629,0.032,0.742,0.021,0.786,1.000,12.030
9.753,4.472,0.045,0.849,0.210,0.526,0.400,0.057
9.987,4.209,0.035,0.646,0.009,0.743,0.000,0.056
9.579,4.205,0.041,0.828,0.155,0.572,0.000,0.099
