5.7448,2.2735,0.025389,0.31238,0.062069,0.33108,3.9761
6.2555,2.6796,0.027034,0.29476,0.054828,0.3267,4.2284
6.3063,3.0813,0.027698,0.26333,0.041034,0.32168,4.0944
6.1878,2.1235,0.02767,0.28667,0.073448,0.28491,4.1618
6.2876,2.3737,0.027557,0.31286,0.078621,0.30291,4.2829
5.7302,1.9264,0.025894,0.32571,0.078966,0.31523,4.1904
6.2581,2.5168,0.027312,0.28143,0.045172,0.33174,4.3851
5.8002,2.0567,0.026172,0.32905,0.078276,0.31969,4.2591
5.6542,2.3758,0.024825,0.28238,0.046207,0.33068,4.2465
5.9947,2.2803,0.027061,0.30143,0.056552,0.33018,4.4986
