6.0029,2.7535,0.066148,0.22556,0.0057143,0.26658,2.567
5.8253,3.1014,0.064405,0.23444,0.028571,0.2423,2.5826
4.965,2.738,0.055691,0.19444,0,0.25161,2.4009
5.3498,2.7395,0.060033,0.20444,0.011429,0.24244,2.3428
5.696,2.9659,0.061633,0.16,0.0028571,0.22034,2.3983
5.0812,2.3923,0.057828,0.27111,0.06,0.23191,2.3335
4.9661,2.0285,0.056286,0.29222,0.0057143,0.31474,2.4134
4.9814,2.9063,0.057014,0.27111,0.042857,0.25286,2.3188
4.9215,2.2691,0.056625,0.26333,0.037143,0.2539,2.5153
5.7334,2.9707,0.064162,0.27333,0.011429,0.29399,2.4363
