10.687,4.4974,0.038116,0.63743,0.011339,0.72962,0.16753
11.661,4.9262,0.04232,0.62456,0.016888,0.70205,0.051091
9.2933,4.2385,0.031885,0.63977,0.0036188,0.7583,0.043999
8.5219,3.4857,0.029183,0.68655,0.0038601,0.78928,0.045184
8.53,3.0981,0.029592,0.65848,0.0053076,0.76512,0.046415
9.2833,3.5903,0.032136,0.66433,0.0057901,0.76744,0.042569
8.6975,3.0903,0.030368,0.66316,0.0028951,0.7769,0.058104
11.018,4.997,0.039791,0.62573,0.018335,0.69825,0.048744
10.078,4.558,0.03529,0.65497,0.0074789,0.75512,0.046908
12.098,5.6061,0.043607,0.60585,0.016405,0.68996,0.04513
