5.5336,2.192,0.019763,0.94269,0.043426,0.85095,12331
5.1717,2.0047,0.018161,0.95673,0.04415,0.85866,14400
5.1439,2.0862,0.018331,0.9614,0.042943,0.86452,14400
6.7412,3.2851,0.025712,0.97076,0.096743,0.76388,14401
7.076,2.9271,0.023502,0.83977,0.0067551,0.88029,8041.6
7.0831,3.8362,0.030107,0.9731,0.14934,0.68338,14400
6.8667,2.939,0.026714,0.96023,0.088782,0.77069,14401
6.4532,2.8587,0.025993,0.9462,0.10109,0.73922,14400
5.7493,3.0582,0.021468,0.97544,0.084439,0.78912,14401
5.8982,3.4844,0.021886,0.95906,0.078408,0.78911,14400
