6.2413,3.3879,0.072598,0.43,0.13714,0.27605,0.054542
6.1492,3.8744,0.068838,0.35444,0.1,0.25357,0.018679
4.9611,2.8867,0.060101,0.43333,0.23143,0.18708,0.018844
5.1993,2.7796,0.066699,0.5,0.28571,0.19383,0.017667
5.2941,2.5702,0.06509,0.55,0.21143,0.30526,0.018201
5.3535,2.9137,0.06713,0.50778,0.29429,0.19276,0.016962
5.0856,2.4974,0.059744,0.48111,0.13429,0.32018,0.017416
5.922,3.8741,0.065849,0.34667,0.094286,0.2535,0.017329
5.7151,3.2746,0.067423,0.35778,0.14857,0.20514,0.028951
5.6866,3.3898,0.063234,0.37444,0.082857,0.28771,0.017778
