9.1414,3.7133,0.041857,0.33333,0.14552,0.2222,0.16265
9.1635,4.0578,0.043423,0.36619,0.1569,0.24025,0.11506
8.3722,3.4271,0.037941,0.32619,0.12793,0.23974,0.10367
7.8457,3.4061,0.036913,0.37714,0.14897,0.26192,0.10723
8.4785,3.7043,0.039515,0.33762,0.14069,0.23335,0.10911
9.148,3.8885,0.039075,0.24857,0.060345,0.26822,0.046351
8.6016,3.7539,0.0406,0.36333,0.16483,0.22681,0.04415
8.9903,3.9924,0.041112,0.33429,0.14931,0.21795,0.04493
8.6205,3.9541,0.040585,0.33952,0.16862,0.19739,0.044856
9.292,4.2359,0.042752,0.32,0.15379,0.19688,0.044304
