6.3329,3.2995,0.073859,0.33778,0.085714,0.25577,2.553
6.1355,3.4153,0.06684,0.17556,0,0.23721,1.878
5.2726,2.8998,0.058209,0.18444,0,0.24404,2.1556
5.115,2.2568,0.060545,0.30667,0.068571,0.25031,1.9472
5.4723,2.8192,0.063056,0.33444,0.045714,0.29797,2.0174
5.1657,2.4856,0.059574,0.29111,0.082857,0.22125,1.9642
5.5203,2.6352,0.061023,0.21444,0,0.26647,1.91
5.1062,2.9314,0.059418,0.29444,0.071429,0.23722,1.9949
5.6498,2.8141,0.063391,0.19111,0.011429,0.23195,2.0458
5.7708,3.1622,0.065507,0.28889,0.017143,0.29811,2.055
