5.7533,2.792,0.020126,0.87836,0.016164,0.87757,8.7223
6.344,3.0904,0.022856,0.85029,0.010374,0.87613,8.5587
6.9235,3.5431,0.025533,0.8117,0.013269,0.84235,8.3219
5.8367,2.4516,0.020726,0.86316,0.019059,0.85957,8.1935
6.0327,2.7239,0.021351,0.86784,0.020507,0.85866,8.1526
5.112,1.8479,0.018106,0.90526,0.02123,0.88118,7.9764
6.8738,3.0359,0.024509,0.82924,0.0082027,0.86908,7.6768
5.4505,2.2826,0.019437,0.89357,0.025332,0.86267,8.44
5.658,2.6366,0.019891,0.85263,0.0077201,0.88559,7.9946
5.97,2.3076,0.021813,0.85965,0.019542,0.85593,8.1255
