7.4418,3.7172,0.080198,0.20111,0.0057143,0.24818,0.054308
6.8721,3.5695,0.073586,0.17111,0,0.23376,0.018943
5.6926,2.8554,0.061183,0.16111,0,0.2259,0.018845
6.109,2.7679,0.06619,0.17,0.011429,0.21484,0.018488
6.6393,3.7357,0.075714,0.30444,0.048571,0.27185,0.018643
6.036,2.5725,0.068345,0.27333,0.065714,0.22684,0.019174
5.6934,2.4295,0.06334,0.27667,0,0.31103,0.017202
5.7609,2.9358,0.064752,0.24222,0.028571,0.24841,0.016748
6.1669,2.8736,0.066633,0.16333,0.0057143,0.21841,0.021948
7.0786,3.56,0.077087,0.20111,0,0.2566,0.018783
