4.1733,2.3582,0.02217,0.98,0.0086957,0.93791,0.056425
2.8483,1.5708,0.014354,1,0.0034783,0.97887,0.020332
3.8313,2.6835,0.017571,0.94,0,0.96702,0.017337
3.182,1.7814,0.015191,0.98,0,0.98909,0.018929
3.6049,2.2605,0.018985,1,0.0095652,0.94461,0.020328
3.0494,1.1794,0.016394,1,0.006087,0.96379,0.018073
4.0486,2.5876,0.022583,1,0.011304,0.93539,0.018912
2.9574,1.5505,0.014988,1,0.006087,0.96379,0.018724
4.2777,2.3977,0.021744,0.97,0.016522,0.89151,0.021248
4.108,3.0127,0.018741,0.93,0,0.96144,0.017006
