0.86791,0.29113,0.0040245,1,0.006087,0.96379,75.628
1.4081,0.77451,0.0060661,1,0.010435,0.93997,63.592
1.4689,0.73437,0.0067842,1,0.013043,0.9264,93.947
1.2823,0.46607,0.0067551,1,0.035652,0.827,132.38
1.1956,0.50291,0.0062275,1,0.026087,0.86554,131.66
1.2894,0.56742,0.0059988,1,0.02087,0.88861,116.58
1.5863,0.70903,0.0077776,1,0.011304,0.93539,161.23
1.3857,0.65771,0.0064334,1,0.0095652,0.94461,131.45
1.5594,0.79954,0.0077389,1,0.032174,0.8405,207.76
1.026,0.49173,0.0051109,1,0.014783,0.91764,265.78
