5.6656,2.2834,0.021008,0.95673,0.064656,0.81455,14401
5.6997,2.4035,0.021512,0.96491,0.077925,0.79405,14400
5.1421,2.0948,0.018348,0.95906,0.043185,0.86242,14401
7.4266,4.3474,0.03011,0.97427,0.13414,0.7062,14401
9.6976,4.0993,0.03438,0.67719,0.00072376,0.79418,6110.4
7.1918,3.9626,0.031552,0.97427,0.16912,0.65735,14400
6.9645,3.0369,0.028082,0.97661,0.11001,0.74554,14400
6.5504,3.0097,0.026883,0.95205,0.10591,0.73514,14401
5.5076,2.7232,0.019897,0.9731,0.06538,0.82422,14401
6.2258,3.9376,0.023563,0.96725,0.088782,0.77555,14401
