0.292,0.204,0.001,0.000,0.008,0.018,789.703
0.433,0.287,0.001,0.000,0.010,0.032,880.195
0.184,0.160,0.001,0.000,0.021,0.028,1.445
0.174,0.168,0.001,0.000,0.001,0.006,0.127
0.134,0.121,0.000,0.000,0.000,0.000,0.103
0.124,0.146,0.000,0.000,0.002,0.009,0.056
0.124,0.169,0.000,0.000,0.000,0.002,0.047
0.157,0.182,0.001,0.000,0.000,0.001,0.150
0.194,0.191,0.001,0.000,0.017,0.021,0.005
0.302,0.419,0.000,0.010,0.000,0.005,0.005
0.189,0.276,0.000,0.000,0.012,0.027,0.003
