8.7511,3.3493,0.033667,0.82924,0.057419,0.74165,15.757
9.512,4.1623,0.035228,0.81637,0.067793,0.71027,4.5154
8.2619,3.5033,0.029744,0.82222,0.027986,0.808,5.0343
7.2663,2.5524,0.026408,0.85029,0.035223,0.80838,5.1635
7.3278,3.3273,0.026741,0.84327,0.027986,0.82223,5.0946
7.9457,3.0832,0.028511,0.81988,0.049457,0.75307,5.0266
7.8285,3.1626,0.029039,0.83977,0.043426,0.7811,5.2113
8.6579,3.8008,0.032398,0.83041,0.074548,0.70649,5.205
8.5406,3.6244,0.030579,0.83392,0.041013,0.78288,5.4444
10.163,4.5438,0.039372,0.80234,0.066828,0.70225,5.2882
